mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
48	48	1/4	1/4	3/4	2	1	VI						b	iv		VI		VI							M	1	1	0, 4, 1		0	0	1	2	0.3333333333333333	0.125	0.75	0.14285714285714285
48	48	1/2	1/2	3/4	2	1	iv6	-0.156623	-3.75298		/		b	iv		iv6		iv		6					m	1	1	0, 4, 3		3	0	0	4	0.0	0.0	0.25	0.0
49	49	0	0	3/4	2	1	ii%65						b	iv		ii%65		ii	%	65					%7	1	1	3, 0, 4, 6		6	3	1	4	0.2	0.0	0.875	0.0
49	49	1/4	1/4	3/4	2	1	V						b	iv		V		V							M	1	1	5, 9, 6		5	5	3	6	0.3333333333333333	0.1875	1.1875	0.13636363636363635
50	50	0	0	3/4	2	1	i|IAC}{						b	iv		i		i					IAC	}{	m	1	1	4, 1, 5		4	4	0	4	0.0	0.0	0.75	0.0
50	50	1/8	1/8	3/4	2	1	V6/iv						b	iv		V6/iv		V		6		iv			M	1	1	8, 5, 4		4	8	0	1	0.0	0.0	0.0625	0.0
50	50	3/16	3/16	3/4	2	1	V2/iv						b	iv		V2/iv		V		2		iv			Mm7	1	1	2, 4, 8, 5		4	2	0	2	0.0	0.0	0.125	0.0
50	50	1/4	1/4	3/4	2	1	iv6	0.0783114	-3.12649		/		b	iv		iv6		iv		6					m	1	1	0, 4, 3		3	0	1	3	0.25	0.0625	0.25	0.2
50	50	7/16	7/16	3/4	2	1	V65/VII	0	-2.81325		/		b	iv		V65/VII		V		65		VII			Mm7	1	1	7, 4, 1, 3		3	7	0	2	0.0	0.0	0.125	0.0
50	50	1/2	1/2	3/4	2	1	VII						b	iv		VII		VII							M	1	1	2, 6, 3		2	2	1	5	0.16666666666666666	0.125	0.5	0.2
50	50	11/16	11/16	3/4	2	1	V2/III						b	iv		V2/III		V		2		III			Mm7	1	1	0, 2, 6, 3		2	0	0	2	0.0	0.0	0.125	0.0
51	51	0	0	3/4	2	1	I6(7)/III						b	iv		I6(7)/III		I		6	7	III			M	1	1	5, 2, 6		1	5	0	5	0.0	0.0	0.6875	0.0
51	51	3/16	3/16	3/4	2	1	V65/IV/III						b	iv		V65/IV/III		V		65		IV/III			Mm7	1	1	5, 2, -1, 1		1	5	0	1	0.0	0.0	0.0625	0.0
51	51	1/4	1/4	3/4	2	1	ii6/III						b	iv		ii6/III		ii		6		III			m	1	1	0, 4, 3		3	0	2	6	0.25	0.1875	0.5625	0.25
51	51	1/2	1/2	3/4	2	1	V7/III						b	iv		V7/III		V		7		III			Mm7	1	1	2, 6, 3, 0		2	2	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
52	52	0	0	3/4	2	1	I/III						b	iv		I/III		I				III			M	1	1	1, 5, 2		1	1	1	13	0.07142857142857142	0.0625	0.9375	0.0625
53	53	0	0	3/4	2	1	i.viio7/V	0	-4.22285		/		b	i		viio7/V		vii	o	7		V			o7	1	1	11, 8, 5, 2		11	11	1	8	0.1111111111111111	0.0625	1.75	0.034482758620689655
54	54	0	0	3/4	2	1	V[V|HC}{						b	i	V	V		V					HC	}{	M	1	1	6, 10, 7		6	6	0	10	0.0	0.0	2.75	0.0
55	55	0	0	3/4	2	1	viio7/V						b	i	V	viio7/V		vii	o	7		V			o7	1	1	11, 8, 5, 2		11	11	2	8	0.2	0.75	2.0	0.2727272727272727
55	55	1/2	1/2	3/4	2	1	V						b	i	V	V		V							M	1	1	6, 10, 7		6	6	3	3	0.5	0.1875	0.1875	0.5
55	55	5/8	5/8	3/4	2	1	viio7/V						b	i	V	viio7/V		vii	o	7		V			o7	1	1	11, 8, 5, 2		11	11	0	4	0.0	0.0	0.5	0.0
56	56	0	0	3/4	2	1	V]	-0.225279	3.16208	-1.88132	/		b	i	V	V		V							M	1	1	6, 10, 7		6	6	0	5	0.0	0.0	0.5	0.0
56	56	1/8	1/8	3/4	2	1	V2						b	i		V2		V		2					Mm7	1	1	4, 6, 10, 7		6	4	0	1	0.0	0.0	0.125	0.0
56	56	1/4	1/4	3/4	2	1	i6}{						b	i		i6		i		6				}{	m	1	1	2, 6, 5		5	2	0	4	0.0	0.0	0.5	0.0
56	56	1/2	1/2	3/4	2	1	#viio7/iv						b	i		#viio7/iv		#vii	o	7		iv			o7	1	1	9, 6, 3, 0		9	9	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
57	57	0	0	3/4	2	1	iv(9)						b	i		iv(9)		iv			9				m	1	1	4, 1, 5	6	4	4	0	4	0.0	0.0	0.625	0.0
57	57	1/8	1/8	3/4	2	1	iv						b	i		iv		iv							m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.375	0.0
57	57	1/2	1/2	3/4	2	1	#viio7/VII						b	i		#viio7/VII		#vii	o	7		VII			o7	1	1	8, 5, 2, -1		8	8	3	4	0.42857142857142855	0.0625	0.6875	0.08333333333333333
58	58	0	0	3/4	2	1	VII(9)	-0.156623	-3.36143		/		b	i		VII(9)		VII			9				M	1	1	3, 7, 4	5	3	3	0	4	0.0	0.0	0.625	0.0
58	58	1/8	1/8	3/4	2	1	VII	0.783114	-3.75298		/		b	i		VII		VII							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
58	58	1/2	1/2	3/4	2	1	#viio7/III						b	i		#viio7/III		#vii	o	7		III			o7	1	1	7, 4, 1, -2		7	7	3	4	0.42857142857142855	0.0625	0.6875	0.08333333333333333
59	59	0	0	3/4	2	1	III}	0	-1.01208		/		b	i		III		III						}	M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	0.375	0.0
59	59	1/8	1/8	3/4	2	1	#viio43{						b	i		#viio43		#vii	o	43				{	o7	1	1	4, 1, 10, 7		10	4	0	6	0.0	0.0	1.125	0.0
59	59	1/2	1/2	3/4	2	1	i6						b	i		i6		i		6					m	1	1	2, 6, 5		5	2	0	3	0.0	0.0	0.375	0.0
59	59	5/8	5/8	3/4	2	1	#viio6	-0.939737	-4.30116		/		b	i		#viio6		#vii	o	6					o	1	1	7, 4, 10		10	7	0	3	0.0	0.0	0.375	0.0
60	60	0	0	3/4	2	1	i						b	i		i		i							m	1	1	5, 2, 6		5	5	0	3	0.0	0.0	0.375	0.0
60	60	1/8	1/8	3/4	2	1	#viio/iv						b	i		#viio/iv		#vii	o			iv			o	1	1	9, 6, 3		9	9	0	6	0.0	0.0	1.125	0.0
60	60	1/2	1/2	3/4	2	1	iv						b	i		iv		iv							m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.375	0.0
60	60	5/8	5/8	3/4	2	1	viio7/V						b	i		viio7/V		vii	o	7		V			o7	1	1	11, 8, 5, 2		11	11	0	6	0.0	0.0	1.125	0.0
61	61	1/4	1/4	3/4	2	1	V						b	i		V		V							M	1	1	6, 10, 7		6	6	0	3	0.0	0.0	0.375	0.0
61	61	3/8	3/8	3/4	2	1	V65						b	i		V65		V		65					Mm7	1	1	10, 7, 4, 6		6	10	0	3	0.0	0.0	0.375	0.0
61	61	1/2	1/2	3/4	2	1	i}{						b	i		i		i						}{	m	1	1	5, 2, 6		5	5	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
62	62	0	0	3/4	2	1	iv						b	i		iv		iv							m	1	1	4, 1, 5		4	4	1	4	0.2	0.041666666666666664	0.3333333333333333	0.1111111111111111
62	62	1/8	1/8	3/4	2	1	vio						b	i		vio		vi	o						o	1	1	1, -2, -5		1	1	5	0	1.0	0.375	0.0	1.0
62	62	1/4	1/4	3/4	2	1	V(4)						b	i		V(4)		V			4				M	1	1	6, 5, 7		6	6	0	3	0.0	0.0	1.125	0.0
62	62	1/2	1/2	3/4	2	1	V						b	i		V		V							M	1	1	6, 10, 7		6	6	0	1	0.0	0.0	0.125	0.0
62	62	5/8	5/8	3/4	2	1	V2						b	i		V2		V		2					Mm7	1	1	4, 6, 10, 7		6	4	0	2	0.0	0.0	0.25	0.0
63	63	0	0	3/4	2	1	i6|EC						b	i		i6		i		6			EC		m	1	1	2, 6, 5		5	2	0	2	0.0	0.0	0.1875	0.0
63	63	1/8	1/8	3/4	2	1	iv						b	i		iv		iv							m	1	1	4, 1, 5		4	4	0	4	0.0	0.0	0.375	0.0
63	63	1/4	1/4	3/4	2	1	V(64)						b	i		V(64)		V			64				M	1	1	6, 5, 2		6	6	2	3	0.4	1.0	0.25	0.8
63	63	1/2	1/2	3/4	2	1	V						b	i		V		V							M	1	1	6, 10, 7		6	6	0	1	0.0	0.0	0.25	0.0
64	64	0	0	3/4	2	1	i[i|PAC}						b	i	i	i		i					PAC	}	m	1	1	5, 2, 6		5	5	0	3	0.0	0.0	1.0	0.0
64	64	1/8	1/8	3/4	2	1	V7/iv						b	i	i	V7/iv		V		7		iv			Mm7	1	1	5, 9, 6, 3		5	5	0	4	0.0	0.0	0.25	0.0
64	64	1/4	1/4	3/4	2	1	iv						b	i	i	iv		iv							m	1	1	4, 1, 5		4	4	2	4	0.3333333333333333	0.08333333333333333	0.375	0.18181818181818182
64	64	11/24	11/24	3/4	2	1	V7						b	i	i	V7		V		7					Mm7	1	1	6, 10, 7, 4		6	6	0	1	0.0	0.0	0.041666666666666664	0.0
64	64	1/2	1/2	3/4	2	1	i(4)						b	i	i	i(4)		i			4				m	1	1	5, 4, 6		5	5	1	2	0.3333333333333333	0.0	0.25	0.0
64	64	5/8	5/8	3/4	2	1	i]						b	i	i	i		i							m	1	1	5, 2, 6		5	5	0	2	0.0	0.0	0.25	0.0
