mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
45	43	1/8	1/8	2/4	2	1	iv/ii	-0.156623	-4.69272		/	D	I	ii	iv/ii	iv				ii			m	0	0	3, 0, 4		3	3	0	3	0.0	0.0	0.4375	0.0
45	43	7/32	7/32	2/4	2	1	V/ii	0	-4.45778		/	D	I	ii	V/ii	V				ii			M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.0625	0.0
45	43	1/4	1/4	2/4	2	1	i/ii]	0	-4.5361		/	D	I	ii	i/ii	i				ii			m	0	0	4, 1, 5		4	4	4	4	0.5	0.0625	0.5625	0.1
46	44	0	0	2/4	2	1	#viio7/iii	-0.234934	-13.307		/	D	I		#viio7/iii	#vii	o	7		iii			o7	0	0	11, 8, 5, 2		11	11	3	6	0.3333333333333333	0.0625	0.5	0.1111111111111111
46	44	1/4	1/4	2/4	2	1	V65/iii					D	I		V65/iii	V		65		iii			Mm7	0	0	11, 8, 5, 7		7	11	0	7	0.0	0.0	0.75	0.0
47	45	0	0	2/4	2	1	i/iii}{	0.156623	-14.1684		/	D	I		i/iii	i				iii		}{	m	0	0	6, 3, 7		6	6	0	5	0.0	0.0	0.5	0.0
47	45	1/8	1/8	2/4	2	1	iv/iii	-0.156623	-3.75298		/	D	I		iv/iii	iv				iii			m	0	0	5, 2, 6		5	5	0	4	0.0	0.0	0.25	0.0
47	45	1/4	1/4	2/4	2	1	V(64)/iii	0	-3.75298		/	D	I		V(64)/iii	V			64	iii			M	0	0	7, 6, 3		7	7	0	4	0.0	0.0	0.5	0.0
47	45	3/8	3/8	2/4	2	1	V/iii	0	-3.75298		/	D	I		V/iii	V				iii			M	0	0	7, 11, 8		7	7	0	2	0.0	0.0	0.15625	0.0
47	45	7/16	7/16	2/4	2	1	V43/vi	-0.156623	-14.6383		/	D	I		V43/vi	V		43		vi			Mm7	0	0	7, 4, 6, 10		6	7	0	2	0.0	0.0	0.09375	0.0
48	46	0	0	2/4	2	1	i(64)/vi|EC	-1.12639	5.99847	-0.851673	/	D	I		i(64)/vi	i			64	vi	EC		m	0	0	5, 4, 1		5	5	0	4	0.0	0.0	0.75	0.0
48	46	1/4	1/4	2/4	2	1	#viio7/vi					D	I		#viio7/vi	#vii	o	7		vi			o7	0	0	10, 7, 4, 1		10	10	2	3	0.4	0.1875	0.3125	0.375
49	47	0	0	2/4	2	1	i/vi					D	I		i/vi	i				vi			m	0	0	5, 2, 6		5	5	2	4	0.3333333333333333	0.03125	0.46875	0.0625
49	47	1/8	1/8	2/4	2	1	iio6/vi					D	I		iio6/vi	ii	o	6		vi			o	0	0	4, 1, 7		7	4	2	3	0.4	0.03125	0.21875	0.125
49	47	1/4	1/4	2/4	2	1	V(64)/vi					D	I		V(64)/vi	V			64	vi			M	0	0	6, 5, 2		6	6	0	4	0.0	0.0	0.5	0.0
49	47	3/8	3/8	2/4	2	1	V/vi					D	I		V/vi	V				vi			M	0	0	6, 10, 7		6	6	0	2	0.0	0.0	0.15625	0.0
49	47	7/16	7/16	2/4	2	1	V43/II	0.156623	-13.1503		/	D	I		V43/II	V		43		II			Mm7	0	0	6, 3, 5, 9		5	6	0	2	0.0	0.0	0.09375	0.0
50	48	0	0	2/4	2	1	I(64)/II|EC					D	I		I(64)/II	I			64	II	EC		M	0	0	4, 3, 7		4	4	0	4	0.0	0.0	0.75	0.0
50	48	1/4	1/4	2/4	2	1	vii%7/II					D	I		vii%7/II	vii	%	7		II			%7	0	0	9, 6, 3, 7		9	9	2	3	0.4	0.1875	0.3125	0.375
51	49	0	0	2/4	2	1	I+/II					D	I		I+/II	I	+			II			+	0	0	4, 8, 12		4	4	0	5	0.0	0.0	0.375	0.0
51	49	1/8	1/8	2/4	2	1	IV/II	0	-3.36143		/	D	I		IV/II	IV				II			M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	0.375	0.0
51	49	1/4	1/4	2/4	2	1	V(64)/II					D	I		V(64)/II	V			64	II			M	0	0	5, 4, 8		5	5	0	4	0.0	0.0	0.5	0.0
51	49	3/8	3/8	2/4	2	1	V/ii					D	I		V/ii	V				ii			M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.15625	0.0
51	49	7/16	7/16	2/4	2	1	V43/V					D	I		V43/V	V		43		V			Mm7	0	0	5, 2, 4, 8		4	5	0	2	0.0	0.0	0.09375	0.0
52	50	0	0	2/4	2	1	I(64)/V|EC					D	I		I(64)/V	I			64	V	EC		M	0	0	3, 2, 6		3	3	0	4	0.0	0.0	0.75	0.0
52	50	1/4	1/4	2/4	2	1	vii%7/V	0	-3.28311		/	D	I		vii%7/V	vii	%	7		V			%7	0	0	8, 5, 2, 6		8	8	2	3	0.4	0.1875	0.3125	0.375
53	51	0	0	2/4	2	1	I/V					D	I		I/V	I				V			M	0	0	3, 7, 4		3	3	2	4	0.3333333333333333	0.03125	0.34375	0.08333333333333333
53	51	1/8	1/8	2/4	2	1	ii6/V	0.234934	-4.06623		/	D	I		ii6/V	ii		6		V			m	0	0	2, 6, 5		5	2	2	3	0.4	0.03125	0.21875	0.125
53	51	1/4	1/4	2/4	2	1	V(64)/V	0.0783114	-3.9096		/	D	I		V(64)/V	V			64	V			M	0	0	4, 3, 7		4	4	0	3	0.0	0.0	0.3125	0.0
53	51	3/8	3/8	2/4	2	1	V2/V	0.156623	-3.98792		/	D	I		V2/V	V		2		V			Mm7	0	0	2, 4, 8, 5		4	2	0	3	0.0	0.0	0.28125	0.0
53	51	7/16	7/16	2/4	2	1	IV64/IV/V	-2.75177	2.51719		/	D	I		IV64/IV/V	IV		64		IV/V			M	0	0	2, 1, 5		1	2	1	1	0.5	0.03125	0.0625	0.3333333333333333
54	52	0	0	2/4	2	1	V6(72)/IV/V	-0.112639	2.49033	-4.23085	/	D	I		V6(72)/IV/V	V		6	72	IV/V			M	0	0	7, 4, 5, 1		3	7	0	7	0.0	0.0	1.0	0.0
54	52	1/8	1/8	2/4	2	1	V6(6)/IV/V	0.0783114	-4.06623		/	D	I		V6(6)/IV/V	V		6	6	IV/V			M	0	0	7, 6, 3		3	7	0	4	0.0	0.0	1.0	0.0
54	52	3/8	3/8	2/4	2	1	V65/IV/V	0.0894019	2.69538		/	D	I		V65/IV/V	V		65		IV/V			Mm7	0	0	7, 4, 1, 3		3	7	0	2	0.0	0.0	0.25	0.0
55	53	0	0	2/4	2	1	IV/V	0.626491	-4.06623		/	D	I		IV/V	IV				V			M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.625	0.0
55	53	1/8	1/8	2/4	2	1	ii6/V					D	I		ii6/V	ii		6		V			m	0	0	2, 6, 5		5	2	2	3	0.4	0.0	0.25	0.0
55	53	1/4	1/4	2/4	2	1	V2/V|HC}	0	-3.2048		/	D	I		V2/V	V		2		V	HC	}	Mm7	0	0	2, 4, 8, 5		4	2	1	5	0.16666666666666666	0.0	0.75	0.0
56	54	0	0	2/4	2	1	V.I					D	V		I	I							M	0	0	3, 7, 4		3	3	0	1	0.0	0.0	0.125	0.0
56	54	1/8	1/8	2/4	2	1	I6					D	V		I6	I		6					M	0	0	7, 4, 3		3	7	5	10	0.3333333333333333	0.125	0.875	0.125
57	55	1/8	1/8	2/4	2	1	IV					D	V		IV	IV							M	0	0	2, 6, 3		2	2	1	5	0.16666666666666666	0.03125	0.34375	0.08333333333333333
57	55	1/4	1/4	2/4	2	1	I6					D	V		I6	I		6					M	0	0	7, 4, 3		3	7	3	5	0.375	0.09375	0.40625	0.1875
58	56	0	0	2/4	2	1	ii					D	V		ii	ii							m	0	0	5, 2, 6		5	5	0	2	0.0	0.0	0.125	0.0
58	56	1/8	1/8	2/4	2	1	ii6(9)					D	V		ii6(9)	ii		6	9				m	0	0	2, 6, 5	7	5	2	0	4	0.0	0.0	0.5	0.0
58	56	1/4	1/4	2/4	2	1	V(64)					D	V		V(64)	V			64				M	0	0	4, 3, 7		4	4	0	2	0.0	0.0	0.25	0.0
58	56	3/8	3/8	2/4	2	1	#viio/vi	-0.156623	-2.5		/	D	V		#viio/vi	#vii	o			vi			o	0	0	11, 8, 5		11	11	0	6	0.0	0.0	0.875	0.0
59	57	1/4	1/4	2/4	2	1	vi}					D	V		vi	vi						}	m	0	0	6, 3, 7		6	6	0	4	0.0	0.0	0.375	0.0
59	57	3/8	3/8	2/4	2	1	V2/ii					D	V		V2/ii	V		2		ii			Mm7	0	0	4, 6, 10, 7		6	4	1	3	0.25	0.03125	0.25	0.1111111111111111
60	58	0	0	2/4	2	1	#viio6/ii					D	V		#viio6/ii	#vii	o	6		ii			o	0	0	7, 4, 10		10	7	0	4	0.0	0.0	0.375	0.0
60	58	1/8	1/8	2/4	2	1	#viio65/ii					D	V		#viio65/ii	#vii	o	65		ii			o7	0	0	7, 4, 1, 10		10	7	0	4	0.0	0.0	0.375	0.0
60	58	1/4	1/4	2/4	2	1	ii6					D	V		ii6	ii		6					m	0	0	2, 6, 5		5	2	2	7	0.2222222222222222	0.0625	0.5	0.1111111111111111
60	58	7/16	7/16	2/4	2	1	V					D	V		V	V							M	0	0	4, 8, 5		4	4	2	3	0.4	0.0625	0.125	0.3333333333333333
61	59	0	0	2/4	2	1	I[I	0.0783114	-0.698838		/	D	V	I	I	I							M	0	0	3, 7, 4		3	3	4	9	0.3076923076923077	0.09375	0.59375	0.13636363636363635
61	59	7/32	7/32	2/4	2	1	V7/IV	0.0783114	-0.150659		/	D	V	I	V7/IV	V		7		IV			Mm7	0	0	3, 7, 4, 1		3	3	0	2	0.0	0.0	0.0625	0.0
61	59	1/4	1/4	2/4	2	1	IV					D	V	I	IV	IV							M	0	0	2, 6, 3		2	2	4	11	0.26666666666666666	0.125	0.59375	0.17391304347826086
62	60	0	0	2/4	2	1	I|PC}					D	V	I	I	I					PC	}	M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	0.5	0.0
62	60	1/8	1/8	2/4	2	1	IV					D	V	I	IV	IV							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.1875	0.0
62	60	7/32	7/32	2/4	2	1	V					D	V	I	V	V							M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.0625	0.0
62	60	1/4	1/4	2/4	2	1	I]					D	V	I	I	I							M	0	0	3, 7, 4		3	3	1	4	0.2	0.0	0.65625	0.0
63	61	0	0	2/4	2	1	I.I[I					D	I	I	I	I							M	0	0	2, 6, 3		2	2	1	3	0.25	0.0	0.1875	0.0
63	61	1/8	1/8	2/4	2	1	IV					D	I	I	IV	IV							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.4375	0.0
63	61	7/32	7/32	2/4	2	1	V					D	I	I	V	V							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.0625	0.0
63	61	1/4	1/4	2/4	2	1	I					D	I	I	I	I							M	0	0	2, 6, 3		2	2	4	7	0.36363636363636365	0.0625	0.75	0.07692307692307693
64	62	1/8	1/8	2/4	2	1	IV					D	I	I	IV	IV							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.3125	0.0
64	62	7/32	7/32	2/4	2	1	V2					D	I	I	V2	V		2					Mm7	0	0	1, 3, 7, 4		3	1	0	3	0.0	0.0	0.09375	0.0
64	62	1/4	1/4	2/4	2	1	I]					D	I	I	I	I							M	0	0	2, 6, 3		2	2	3	6	0.3333333333333333	0.09375	0.53125	0.15
65	63	0	0	2/4	2	1	IV6					D	I		IV6	IV		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.125	0.0
65	63	1/8	1/8	2/4	2	1	I6					D	I		I6	I		6					M	0	0	6, 3, 2		2	6	1	3	0.25	0.03125	0.59375	0.05
65	63	1/4	1/4	2/4	2	1	IVM2					D	I		IVM2	IV	M	2					MM7	0	0	6, 1, 5, 2		1	6	1	1	0.5	0.0	0.25	0.0
65	63	3/8	3/8	2/4	2	1	viio6					D	I		viio6	vii	o	6					o	0	0	4, 1, 7		7	4	0	3	0.0	0.0	0.5	0.0
66	64	1/8	1/8	2/4	2	1	viio65					D	I		viio65	vii	o	65					o7	0	0	4, 1, -2, 7		7	4	1	4	0.2	0.03125	0.34375	0.08333333333333333
66	64	1/4	1/4	2/4	2	1	I					D	I		I	I							M	0	0	2, 6, 3		2	2	0	5	0.0	0.0	0.5	0.0
66	64	3/8	3/8	2/4	2	1	#viio2/ii	-3.21077	-3.36143		/	D	I		#viio2/ii	#vii	o	2		ii			o7	0	0	0, 9, 6, 3		9	0	0	4	0.0	0.0	0.5	0.0
67	65	0	0	2/4	2	1	V(6)/ii					D	I		V(6)/ii	V			6	ii			M	0	0	5, 9, 1		5	5	0	4	0.0	0.0	0.375	0.0
67	65	1/8	1/8	2/4	2	1	V2/ii					D	I		V2/ii	V		2		ii			Mm7	0	0	3, 5, 9, 6		5	3	0	4	0.0	0.0	0.375	0.0
67	65	1/4	1/4	2/4	2	1	ii6					D	I		ii6	ii		6					m	0	0	1, 5, 4		4	1	2	7	0.2222222222222222	0.0625	0.5	0.1111111111111111
67	65	7/16	7/16	2/4	2	1	V					D	I		V	V							M	0	0	3, 7, 4		3	3	2	3	0.4	0.0625	0.125	0.3333333333333333
68	66	0	0	2/4	2	1	I					D	I		I	I							M	0	0	2, 6, 3		2	2	2	4	0.3333333333333333	0.0625	0.3125	0.16666666666666666
68	66	1/8	1/8	2/4	2	1	V65/IV					D	I		V65/IV	V		65		IV			Mm7	0	0	6, 3, 0, 2		2	6	1	4	0.2	0.03125	0.3125	0.09090909090909091
68	66	1/4	1/4	2/4	2	1	IV					D	I		IV	IV							M	0	0	1, 5, 2		1	1	1	4	0.2	0.03125	0.3125	0.09090909090909091
68	66	3/8	3/8	2/4	2	1	V65/V					D	I		V65/V	V		65		V			Mm7	0	0	8, 5, 2, 4		4	8	1	4	0.2	0.03125	0.3125	0.09090909090909091
69	67	0	0	2/4	2	1	V[V|HC}	0	-3.59636		/	D	I	V	V	V					HC	}	M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	0.5	0.0
69	67	1/8	1/8	2/4	2	1	I	0.783114	-3.59636		/	D	I	V	I	I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.125	0.0
69	67	5/24	5/24	2/4	2	1	V/V	0	-3.36143		/	D	I	V	V/V	V				V			M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.08333333333333333	0.0
69	67	1/4	1/4	2/4	2	1	V	0.234934	-3.36143		/	D	I	V	V	V							M	0	0	3, 7, 4		3	3	0	6	0.0	0.0	0.375	0.0
69	67	3/8	3/8	2/4	2	1	I	0.861425	-3.43974		/	D	I	V	I	I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.25	0.0
69	67	11/24	11/24	2/4	2	1	V/V	0	-3.43974		/	D	I	V	V/V	V				V			M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.08333333333333333	0.0
70	68	0	0	2/4	2	1	V]	0	-3.43974		/	D	I	V	V	V							M	0	0	3, 7, 4		3	3	1	3	0.25	0.0	0.375	0.0
70	68	1/4	1/4	2/4	2	1	I					D	I		I	I							M	0	0	2, 6, 3		2	2	2	2	0.5	0.0	0.25	0.0
71	69	0	0	2/4	2	1	V(4)					D	I		V(4)	V			4				M	0	0	3, 2, 4		3	3	1	2	0.3333333333333333	0.0	0.375	0.0
71	69	1/4	1/4	2/4	2	1	V2					D	I		V2	V		2					Mm7	0	0	1, 3, 7, 4		3	1	1	2	0.3333333333333333	0.125	0.1875	0.4
71	69	3/8	3/8	2/4	2	1	I					D	I		I	I							M	0	0	2, 6, 3		2	2	1	2	0.3333333333333333	0.0	0.1875	0.0
72	70	0	0	2/4	2	1	V6(4)					D	I		V6(4)	V		6	4				M	0	0	2, 4, 3		3	2	3	3	0.5	0.0625	0.1875	0.25
72	70	1/8	1/8	2/4	2	1	V6					D	I		V6	V		6					M	0	0	7, 4, 3		3	7	1	3	0.25	0.03125	0.15625	0.16666666666666666
72	70	7/32	7/32	2/4	2	1	I					D	I		I	I							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.0625	0.0
72	70	1/4	1/4	2/4	2	1	V43(4)					D	I		V43(4)	V		43	4				Mm7	0	0	4, 1, 3, 2		3	4	1	4	0.2	0.03125	0.21875	0.125
72	70	3/8	3/8	2/4	2	1	V					D	I		V	V							M	0	0	3, 7, 4		3	3	1	3	0.25	0.03125	0.15625	0.16666666666666666
72	70	15/32	15/32	2/4	2	1	I					D	I		I	I							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.0625	0.0
73	71	0	0	2/4	2	1	V6	0.234934	-4.92765		/	D	I		V6	V		6					M	0	0	7, 4, 3		3	7	2	3	0.4	0.0625	0.1875	0.25
73	71	1/8	1/8	2/4	2	1	V7/IV	-1.01805	-6.57219		/	D	I		V7/IV	V		7		IV			Mm7	0	0	2, 6, 3, 0		2	2	0	5	0.0	0.0	0.34375	0.0
73	71	1/4	1/4	2/4	2	1	V+6/IV	-0.42575	5.63397		/	D	I		V+6/IV	V	+	6		IV			+	0	0	6, 10, 2		2	6	0	3	0.0	0.0	0.5	0.0
74	72	0	0	2/4	2	1	IV(#9)	-0.939737	-3.04818		/	D	I		IV(#9)	IV			#9				M	0	0	1, 5, 2	10	1	1	1	3	0.25	0.125	0.3125	0.2857142857142857
74	72	1/8	1/8	2/4	2	1	IV+					D	I		IV+	IV	+						+	0	0	1, 5, 9		1	1	1	2	0.3333333333333333	0.0	0.3125	0.0
74	72	3/16	3/16	2/4	2	1	ii6					D	I		ii6	ii		6					m	0	0	1, 5, 4		4	1	1	2	0.3333333333333333	0.03125	0.09375	0.25
74	72	1/4	1/4	2/4	2	1	IVM7					D	I		IVM7	IV	M	7					MM7	0	0	1, 5, 2, 6		1	1	0	2	0.0	0.0	0.25	0.0
74	72	3/8	3/8	2/4	2	1	viio(64)/V	-1.48792	-3.28312		/	D	I		viio(64)/V	vii	o		64	V			o	0	0	8, 7, 4		8	8	0	3	0.0	0.0	0.3125	0.0
74	72	15/32	15/32	2/4	2	1	viio/V	-1.43043	4.39402		/	D	I		viio/V	vii	o			V			o	0	0	8, 5, 2		8	8	0	2	0.0	0.0	0.0625	0.0
75	73	0	0	2/4	2	1	V}{	0.133764	4.91759	-0.125814	/	D	I		V	V						}{	M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	0.25	0.0
75	73	1/8	1/8	2/4	2	1	viio7/V	0	-4.5361		/	D	I		viio7/V	vii	o	7		V			o7	0	0	8, 5, 2, -1		8	8	0	4	0.0	0.0	0.21875	0.0
75	73	1/4	1/4	2/4	2	1	IV+6					D	I		IV+6	IV	+	6					+	0	0	5, 9, 1		1	5	0	3	0.0	0.0	0.5	0.0
76	74	0	0	2/4	2	1	viio(#9)	0.0783114	-3.75298		/	D	I		viio(#9)	vii	o		#9				o	0	0	7, 4, 1	9	7	7	1	3	0.25	0.125	0.3125	0.2857142857142857
76	74	1/8	1/8	2/4	2	1	V6	0.156623	-3.9096		/	D	I		V6	V		6					M	0	0	7, 4, 3		3	7	2	4	0.3333333333333333	0.03125	0.40625	0.07142857142857142
76	74	1/4	1/4	2/4	2	1	vii%7					D	I		vii%7	vii	%	7					%7	0	0	7, 4, 1, 5		7	7	0	2	0.0	0.0	0.25	0.0
76	74	3/8	3/8	2/4	2	1	viio(64)	-1.48792	-3.28312		/	D	I		viio(64)	vii	o		64				o	0	0	7, 6, 3		7	7	0	3	0.0	0.0	0.3125	0.0
76	74	15/32	15/32	2/4	2	1	viio	-1.43043	3.25612		/	D	I		viio	vii	o						o	0	0	7, 4, 1		7	7	0	2	0.0	0.0	0.0625	0.0
77	75	0	0	2/4	2	1	V7/IV}{					D	I		V7/IV	V		7		IV		}{	Mm7	0	0	2, 6, 3, 0		2	2	1	6	0.14285714285714285	0.03125	0.40625	0.07142857142857142
77	75	1/8	1/8	2/4	2	1	ii6	0.861425	-5.63246		/	D	I		ii6	ii		6					m	0	0	1, 5, 4		4	1	1	5	0.16666666666666666	0.03125	0.28125	0.1
77	75	1/4	1/4	2/4	2	1	V7					D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	3	3	0.5	0.2916666666666667	0.20833333333333334	0.5833333333333334
77	75	3/8	3/8	2/4	2	1	V6/vi					D	I		V6/vi	V		6		vi			M	0	0	10, 7, 6		6	10	0	2	0.0	0.0	0.25	0.0
78	76	1/8	1/8	2/4	2	1	vi					D	I		vi	vi							m	0	0	5, 2, 6		5	5	0	4	0.0	0.0	0.375	0.0
78	76	1/4	1/4	2/4	2	1	viio65/V}					D	I		viio65/V	vii	o	65		V		}	o7	0	0	5, 2, -1, 8		8	5	1	5	0.16666666666666666	0.0	1.03125	0.0
79	77	1/8	1/8	2/4	2	1	V65{					D	I		V65	V		65				{	Mm7	0	0	7, 4, 1, 3		3	7	1	6	0.14285714285714285	0.0	0.375	0.0
79	77	1/4	1/4	2/4	2	1	I					D	I		I	I							M	0	0	2, 6, 3		2	2	3	5	0.375	0.09375	0.375	0.2
79	77	3/8	3/8	2/4	2	1	vii%7/V	-1.87947	-3.67467		/	D	I		vii%7/V	vii	%	7		V			%7	0	0	8, 5, 2, 6		8	8	2	3	0.4	0.0	0.375	0.0
80	78	0	0	2/4	2	1	V|HC}	0	-3.83129		/	D	I		V	V					HC	}	M	0	0	3, 7, 4		3	3	3	6	0.3333333333333333	0.09375	0.40625	0.1875
80	78	1/4	1/4	2/4	2	1	V(4)					D	I		V(4)	V			4				M	0	0	3, 2, 4		3	3	0	3	0.0	0.0	0.25	0.0
80	78	3/8	3/8	2/4	2	1	V64					D	I		V64	V		64					M	0	0	4, 3, 7		3	4	3	3	0.5	0.09375	0.15625	0.375
81	79	0	0	2/4	2	1	I(94)					D	I		I(94)	I			94				M	0	0	2, 1, 3	4	2	2	0	4	0.0	0.0	0.375	0.0
81	79	1/8	1/8	2/4	2	1	V64/IV					D	I		V64/IV	V		64		IV			M	0	0	3, 2, 6		2	3	3	4	0.42857142857142855	0.09375	0.28125	0.25
81	79	1/4	1/4	2/4	2	1	IV6	0.0783114	-3.9096		/	D	I		IV6	IV		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	0.375	0.0
81	79	3/8	3/8	2/4	2	1	V/IV	0	-4.92765		/	D	I		V/IV	V				IV			M	0	0	2, 6, 3		2	2	2	3	0.4	0.0625	0.3125	0.16666666666666666
82	80	0	0	2/4	2	1	IV(7)					D	I		IV(7)	IV			7				M	0	0	1, 5, 2	6	1	1	1	3	0.25	0.03125	0.34375	0.08333333333333333
82	80	1/8	1/8	2/4	2	1	V65/V					D	I		V65/V	V		65		V			Mm7	0	0	8, 5, 2, 4		4	8	1	4	0.2	0.03125	0.34375	0.08333333333333333
82	80	1/4	1/4	2/4	2	1	V(9)					D	I		V(9)	V			9				M	0	0	3, 7, 4	5	3	3	1	3	0.25	0.03125	0.34375	0.08333333333333333
82	80	3/8	3/8	2/4	2	1	V6					D	I		V6	V		6					M	0	0	7, 4, 3		3	7	1	3	0.25	0.03125	0.34375	0.08333333333333333
83	81	0	0	2/4	2	1	I(9)					D	I		I(9)	I			9				M	0	0	2, 6, 3	4	2	2	1	3	0.25	0.03125	0.34375	0.08333333333333333
83	81	1/8	1/8	2/4	2	1	I6					D	I		I6	I		6					M	0	0	6, 3, 2		2	6	1	3	0.25	0.03125	0.34375	0.08333333333333333
83	81	1/4	1/4	2/4	2	1	IV(9)					D	I		IV(9)	IV			9				M	0	0	1, 5, 2	3	1	1	1	3	0.25	0.03125	0.34375	0.08333333333333333
83	81	3/8	3/8	2/4	2	1	IV6					D	I		IV6	IV		6					M	0	0	5, 2, 1		1	5	1	3	0.25	0.03125	0.34375	0.08333333333333333
84	82	0	0	2/4	2	1	viio(9)					D	I		viio(9)	vii	o		9				o	0	0	7, 4, 1	2	7	7	0	3	0.0	0.0	0.28125	0.0
84	82	3/32	3/32	2/4	2	1	vii%65					D	I		vii%65	vii	%	65					%7	0	0	4, 1, 5, 7		7	4	0	3	0.0	0.0	0.09375	0.0
84	82	1/8	1/8	2/4	2	1	I6					D	I		I6	I		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.28125	0.0
84	82	7/32	7/32	2/4	2	1	ii6					D	I		ii6	ii		6					m	0	0	1, 5, 4		4	1	0	3	0.0	0.0	0.09375	0.0
84	82	1/4	1/4	2/4	2	1	V(64)					D	I		V(64)	V			64				M	0	0	3, 2, 6		3	3	3	4	0.42857142857142855	0.4375	0.375	0.5384615384615384
84	82	7/16	7/16	2/4	2	1	V7					D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	2	0.0	0.0	0.125	0.0
85	83	0	0	2/4	2	1	I[I|PAC}					D	I	I	I	I					PAC	}	M	0	0	2, 6, 3		2	2	1	2	0.3333333333333333	0.09375	0.34375	0.21428571428571427
85	83	3/32	3/32	2/4	2	1	I					D	I	I	I	I							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.0625	0.0
85	83	1/8	1/8	2/4	2	1	IV					D	I	I	IV	IV							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.125	0.0
85	83	5/24	5/24	2/4	2	1	V					D	I	I	V	V							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.08333333333333333	0.0
85	83	1/4	1/4	2/4	2	1	I]					D	I	I	I	I							M	0	0	2, 6, 3		2	2	2	3	0.4	0.0	0.375	0.0
